RECORD

        0.042       0.76507      0.182041      -0.61768    0.00930841    -0.0277588    0.00332548
        0.043       0.76508      0.182012     -0.617677    0.00948903    -0.0282877    0.00339344
        0.044      0.765089      0.181983     -0.617674    0.00966906    -0.0288158    0.00346096
        0.045      0.765099      0.181954      -0.61767    0.00984851    -0.0293429    0.00352805
        0.046      0.765109      0.181924     -0.617666     0.0100274    -0.0298692    0.00359472
        0.047      0.765119      0.181894     -0.617663     0.0102057    -0.0303947    0.00366096
        0.048       0.76513      0.181863     -0.617659     0.0103834    -0.0309192    0.00372678
        0.049       0.76514      0.181831     -0.617655     0.0105605    -0.0314429    0.00379219
         0.05      0.765151        0.1818     -0.617651     0.0107371    -0.0319657    0.00385718
        0.051      0.765162      0.181767     -0.617647     0.0109131    -0.0324877    0.00392176
        0.052      0.765173      0.181734     -0.617643     0.0110886    -0.0330088    0.00398592
        0.053      0.765184        0.1817     -0.617639     0.0112634     -0.033529    0.00404968
        0.054      0.765195      0.181666     -0.617635     0.0114377    -0.0340484    0.00411304
        0.055      0.765207      0.181632     -0.617631     0.0116115    -0.0345669    0.00417599
        0.056      0.765219      0.181597     -0.617627     0.0117847    -0.0350846    0.00423854
        0.057      0.765231      0.181561     -0.617622     0.0119573    -0.0356014     0.0043007
        0.058      0.765243      0.181525     -0.617618     0.0121293    -0.0361173    0.00436246
        0.059      0.765255      0.181488     -0.617614     0.0123009    -0.0366324    0.00442382
         0.06      0.765268      0.181451     -0.617609     0.0124718    -0.0371466     0.0044848
        0.061       0.76528      0.181414     -0.617605     0.0126422      -0.03766    0.00454539
        0.062      0.765293      0.181375       -0.6176     0.0128121    -0.0381726     0.0046056
        0.063      0.765306      0.181337     -0.617595     0.0129814    -0.0386842    0.00466542
        0.064      0.765319      0.181298      -0.61759     0.0131501    -0.0391951    0.00472486
        0.065      0.765332      0.181258     -0.617586     0.0133183     -0.039705    0.00478392
        0.066      0.765346      0.181218     -0.617581      0.013486    -0.0402142    0.00484261
        0.067      0.765359      0.181177     -0.617576     0.0136531    -0.0407225    0.00490093
        0.068      0.765373      0.181136     -0.617571     0.0138197    -0.0412299    0.00495888
        0.069      0.765387      0.181094     -0.617566     0.0139858    -0.0417365    0.00501645
         0.07      0.765401      0.181052     -0.617561     0.0141513    -0.0422422    0.00507366
        0.071      0.765416      0.181009     -0.617556     0.0143162    -0.0427472    0.00513051
        0.072       0.76543      0.180966      -0.61755     0.0144807    -0.0432512      0.005187
        0.073      0.765445      0.180922     -0.617545     0.0146446    -0.0437545    0.00524313
        0.074      0.765459      0.180878      -0.61754      0.014808    -0.0442568     0.0052989
        0.075      0.765474      0.180833     -0.617534     0.0149708    -0.0447584    0.00535432
        0.076      0.765489      0.180788     -0.617529     0.0151331    -0.0452591    0.00540938
        0.077      0.765505      0.180742     -0.617523     0.0152949     -0.045759     0.0054641
        0.078       0.76552      0.180695     -0.617518     0.0154562     -0.046258    0.00551847
        0.079      0.765536      0.180649     -0.617512      0.015617    -0.0467563    0.00557249
         0.08      0.765551      0.180601     -0.617507     0.0157772    -0.0472536    0.00562618
        0.081      0.765567      0.180554     -0.617501     0.0159369    -0.0477502    0.00567952
        0.082      0.765583      0.180505     -0.617495     0.0160961    -0.0482459    0.00573252
        0.083      0.765599      0.180457     -0.617489     0.0162548    -0.0487408    0.00578519
        0.084      0.765616      0.180407     -0.617483     0.0164129    -0.0492349    0.00583752
        0.085      0.765632      0.180358     -0.617477     0.0165706    -0.0497281    0.00588952
        0.086      0.765649      0.180307     -0.617471     0.0167277    -0.0502205    0.00594119
        0.087      0.765666      0.180257     -0.617465     0.0168843    -0.0507121    0.00599254
        0.088      0.765683      0.180206     -0.617459     0.0170405    -0.0512028    0.00604356
        0.089        0.7657      0.180154     -0.617453     0.0171961    -0.0516928    0.00609425
         0.09      0.765717      0.180102     -0.617447     0.0173512    -0.0521819    0.00614463
        0.091      0.765735      0.180049     -0.617441     0.0175058    -0.0526702    0.00619469
        0.092      0.765752      0.179996     -0.617434     0.0176599    -0.0531577    0.00624443
        0.093       0.76577      0.179942     -0.617428     0.0178135    -0.0536443    0.00629386
        0.094      0.765788      0.179888     -0.617422     0.0179666    -0.0541302    0.00634297
        0.095      0.765806      0.179833     -0.617415     0.0181192    -0.0546152    0.00639177
        0.096      0.765824      0.179778     -0.617409     0.0182713    -0.0550994    0.00644027
        0.097      0.765842      0.179723     -0.617402     0.0184229    -0.0555828    0.00648846
        0.098      0.765861      0.179666     -0.617395      0.018574    -0.0560654    0.00653635
        0.099      0.765879       0.17961     -0.617389     0.0187246    -0.0565472    0.00658393
          0.1      0.765898      0.179553     -0.617382     0.0188747    -0.0570282    0.00663121
        0.101      0.765917      0.179495     -0.617375     0.0190244    -0.0575083     0.0066782
        0.102      0.765936      0.179437     -0.617369     0.0191735    -0.0579877    0.00672489
        0.103      0.765955      0.179379     -0.617362     0.0193222    -0.0584662    0.00677129
        0.104      0.765975       0.17932     -0.617355     0.0194704    -0.0589439    0.00681739
        0.105      0.765994       0.17926     -0.617348     0.0196181    -0.0594209    0.00686321
        0.106      0.766014        0.1792     -0.617341     0.0197653     -0.059897    0.00690874
        0.107      0.766034       0.17914     -0.617334      0.019912    -0.0603723    0.00695398
        0.108      0.766054      0.179079     -0.617327     0.0200583    -0.0608468    0.00699894
        0.109      0.766074      0.179018      -0.61732     0.0202041    -0.0613206    0.00704361
         0.11      0.766094      0.178956     -0.617312     0.0203493    -0.0617935    0.00708801
        0.111      0.766114      0.178894     -0.617305     0.0204942    -0.0622656    0.00713213
        0.112      0.766135      0.178831     -0.617298     0.0206385    -0.0627369    0.00717597
        0.113      0.766156      0.178768     -0.617291     0.0207824    -0.0632074    0.00721954
        0.114      0.766176      0.178704     -0.617283     0.0209258    -0.0636772    0.00726284
        0.115      0.766197       0.17864     -0.617276     0.0210687    -0.0641461    0.00730586
        0.116      0.766218      0.178575     -0.617268     0.0212112    -0.0646143    0.00734862
        0.117       0.76624       0.17851     -0.617261     0.0213532    -0.0650816    0.00739111
        0.118      0.766261      0.178445     -0.617253     0.0214947    -0.0655482    0.00743334
        0.119      0.766283      0.178378     -0.617246     0.0216357    -0.0660139     0.0074753
         0.12      0.766304      0.178312     -0.617238     0.0217763    -0.0664789      0.007517
        0.121      0.766326      0.178245      -0.61723     0.0219165    -0.0669431    0.00755845
        0.122      0.766348      0.178178     -0.617223     0.0220561    -0.0674065    0.00759963
        0.123       0.76637       0.17811     -0.617215     0.0221954    -0.0678692    0.00764056
        0.124      0.766392      0.178041     -0.617207     0.0223341     -0.068331    0.00768124
        0.125      0.766414      0.177972     -0.617199     0.0224724     -0.068792    0.00772167
        0.126      0.766437      0.177903     -0.617191     0.0226102    -0.0692523    0.00776184
        0.127      0.766459      0.177833     -0.617183     0.0227476    -0.0697118    0.00780177
        0.128      0.766482      0.177763     -0.617175     0.0228846    -0.0701705    0.00784145
        0.129      0.766505      0.177693     -0.617167      0.023021    -0.0706284    0.00788089
         0.13      0.766528      0.177621     -0.617159      0.023157    -0.0710856    0.00792008
        0.131      0.766551       0.17755     -0.617151     0.0232926     -0.071542    0.00795903
        0.132      0.766574      0.177478     -0.617143     0.0234277    -0.0719976    0.00799775
        0.133      0.766598      0.177405     -0.617135     0.0235624    -0.0724524    0.00803622
        0.134      0.766621      0.177332     -0.617127     0.0236967    -0.0729064    0.00807446
        0.135      0.766645      0.177259     -0.617118     0.0238304    -0.0733597    0.00811247
        0.136      0.766669      0.177185      -0.61711     0.0239638    -0.0738122    0.00815024
        0.137      0.766692      0.177111     -0.617102     0.0240967    -0.0742639    0.00818779
        0.138      0.766716      0.177036     -0.617093     0.0242291    -0.0747149     0.0082251
        0.139      0.766741      0.176961     -0.617085     0.0243611    -0.0751651    0.00826219
         0.14      0.766765      0.176885     -0.617076     0.0244927    -0.0756145    0.00829905
        0.141      0.766789      0.176809     -0.617068     0.0246238    -0.0760632    0.00833568
        0.142      0.766814      0.176732     -0.617059     0.0247545    -0.0765111     0.0083721
        0.143      0.766838      0.176655     -0.617051     0.0248848    -0.0769582    0.00840829
        0.144      0.766863      0.176578     -0.617042     0.0250146    -0.0774046    0.00844427
        0.145      0.766888        0.1765     -0.617033      0.025144    -0.0778502    0.00848002
        0.146      0.766913      0.176422     -0.617025      0.025273     -0.078295    0.00851557
        0.147      0.766938      0.176343     -0.617016     0.0254015    -0.0787391    0.00855089
        0.148      0.766964      0.176264     -0.617007     0.0255296    -0.0791824    0.00858601
        0.149      0.766989      0.176184     -0.616998     0.0256573     -0.079625    0.00862091
         0.15      0.767015      0.176104      -0.61699     0.0257845    -0.0800668    0.00865561
        0.151       0.76704      0.176023     -0.616981     0.0259113    -0.0805078    0.00869009
        0.152      0.767066      0.175942     -0.616972     0.0260377    -0.0809481    0.00872438
        0.153      0.767092      0.175861     -0.616963     0.0261637    -0.0813876    0.00875845
        0.154      0.767118      0.175779     -0.616954     0.0262892    -0.0818264    0.00879233
        0.155      0.767144      0.175697     -0.616945     0.0264143    -0.0822645      0.008826
        0.156       0.76717      0.175614     -0.616936      0.026539    -0.0827017    0.00885947
        0.157      0.767197      0.175531     -0.616926     0.0266633    -0.0831383    0.00889275
        0.158      0.767223      0.175447     -0.616917     0.0267871    -0.0835741    0.00892582
        0.159       0.76725      0.175363     -0.616908     0.0269105    -0.0840091    0.00895871
         0.16      0.767277      0.175278     -0.616899     0.0270336    -0.0844434     0.0089914
        0.161      0.767303      0.175193      -0.61689     0.0271562    -0.0848769    0.00902389
        0.162       0.76733      0.175108      -0.61688     0.0272783    -0.0853097     0.0090562
        0.163      0.767357      0.175022     -0.616871     0.0274001    -0.0857418    0.00908831
        0.164      0.767385      0.174936     -0.616862     0.0275215    -0.0861731    0.00912024
        0.165      0.767412      0.174849     -0.616852     0.0276424    -0.0866036    0.00915199
        0.166      0.767439      0.174762     -0.616843     0.0277629    -0.0870335    0.00918354
        0.167      0.767467      0.174675     -0.616833      0.027883    -0.0874626    0.00921492
        0.168      0.767495      0.174587     -0.616824     0.0280028    -0.0878909    0.00924611
        0.169      0.767522      0.174498     -0.616814     0.0281221    -0.0883185    0.00927712
         0.17       0.76755       0.17441     -0.616805      0.028241    -0.0887454    0.00930796
        0.171      0.767578       0.17432     -0.616795     0.0283594    -0.0891715    0.00933861
        0.172      0.767606      0.174231     -0.616785     0.0284775    -0.0895969    0.00936909
        0.173      0.767635      0.174141     -0.616776     0.0285952    -0.0900216     0.0093994
        0.174      0.767663       0.17405     -0.616766     0.0287125    -0.0904455    0.00942953
        0.175      0.767691      0.173959     -0.616756     0.0288293    -0.0908687    0.00945949
        0.176       0.76772      0.173868     -0.616746     0.0289458    -0.0912912    0.00948928
        0.177      0.767749      0.173776     -0.616736     0.0290619    -0.0917129    0.00951891
        0.178      0.767777      0.173684     -0.616727     0.0291776     -0.092134    0.00954836
        0.179      0.767806      0.173591     -0.616717     0.0292928    -0.0925542    0.00957765
         0.18      0.767835      0.173498     -0.616707     0.0294077    -0.0929738    0.00960677
        0.181      0.767865      0.173404     -0.616697     0.0295222    -0.0933926    0.00963573
        0.182      0.767894      0.173311     -0.616687     0.0296363    -0.0938107    0.00966453
        0.183      0.767923      0.173216     -0.616677       0.02975    -0.0942281    0.00969316
        0.184      0.767953      0.173121     -0.616667     0.0298633    -0.0946448    0.00972164
        0.185      0.767982      0.173026     -0.616657     0.0299762    -0.0950607    0.00974996
        0.186      0.768012      0.172931     -0.616647     0.0300887     -0.095476    0.00977812
        0.187      0.768041      0.172835     -0.616636     0.0302008    -0.0958905    0.00980613
        0.188      0.768071      0.172738     -0.616626     0.0303125    -0.0963042    0.00983398
        0.189      0.768101      0.172642     -0.616616     0.0304239    -0.0967173    0.00986168
         0.19      0.768131      0.172544     -0.616606     0.0305348    -0.0971297    0.00988923
        0.191      0.768162      0.172447     -0.616595     0.0306454    -0.0975413    0.00991663
        0.192      0.768192      0.172349     -0.616585     0.0307556    -0.0979522    0.00994388
        0.193      0.768222       0.17225     -0.616575     0.0308654    -0.0983624    0.00997098
        0.194      0.768253      0.172151     -0.616564     0.0309748    -0.0987719    0.00999793
        0.195      0.768283      0.172052     -0.616554     0.0310838    -0.0991807     0.0100247
        0.196      0.768314      0.171952     -0.616544     0.0311924    -0.0995888     0.0100514
        0.197      0.768345      0.171852     -0.616533     0.0313007    -0.0999961     0.0100779
        0.198      0.768376      0.171752     -0.616523     0.0314086     -0.100403     0.0101043
        0.199      0.768407      0.171651     -0.616512     0.0315161     -0.100809     0.0101306
          0.2      0.768438      0.171549     -0.616501     0.0316232     -0.101214     0.0101567
        0.201      0.768469      0.171448     -0.616491       0.03173     -0.101618     0.0101826
        0.202        0.7685      0.171346      -0.61648     0.0318363     -0.102022     0.0102085
        0.203      0.768532      0.171243      -0.61647     0.0319423     -0.102425     0.0102342
        0.204      0.768563       0.17114     -0.616459     0.0320479     -0.102828     0.0102597
        0.205      0.768595      0.171037     -0.616448     0.0321532      -0.10323     0.0102852
        0.206      0.768627      0.170933     -0.616437      0.032258     -0.103631     0.0103104
        0.207      0.768658      0.170829     -0.616427     0.0323625     -0.104031     0.0103356
        0.208       0.76869      0.170724     -0.616416     0.0324667     -0.104431     0.0103607
        0.209      0.768722      0.170619     -0.616405     0.0325704     -0.104829     0.0103856
         0.21      0.768754      0.170514     -0.616394     0.0326738     -0.105228     0.0104103
        0.211      0.768787      0.170408     -0.616383     0.0327768     -0.105625      0.010435
        0.212      0.768819      0.170302     -0.616372     0.0328795     -0.106022     0.0104595
        0.213      0.768851      0.170195     -0.616361     0.0329817     -0.106418     0.0104839
        0.214      0.768884      0.170088      -0.61635     0.0330836     -0.106814     0.0105082
        0.215      0.768916      0.169981     -0.616339     0.0331852     -0.107208     0.0105324
        0.216      0.768949      0.169873     -0.616328     0.0332864     -0.107602     0.0105565
        0.217      0.768982      0.169765     -0.616317     0.0333872     -0.107996     0.0105804
        0.218      0.769015      0.169657     -0.616306     0.0334876     -0.108388     0.0106042
        0.219      0.769048      0.169548     -0.616295     0.0335877      -0.10878     0.0106279
         0.22      0.769081      0.169439     -0.616284     0.0336874     -0.109172     0.0106515
        0.221      0.769114      0.169329     -0.616272     0.0337868     -0.109562     0.0106749
        0.222      0.769147      0.169219     -0.616261     0.0338858     -0.109952     0.0106983
        0.223       0.76918      0.169108      -0.61625     0.0339844     -0.110342     0.0107215
        0.224      0.769214      0.168997     -0.616239     0.0340827      -0.11073     0.0107447
        0.225      0.769247      0.168886     -0.616227     0.0341806     -0.111118     0.0107677
        0.226      0.769281      0.168774     -0.616216     0.0342782     -0.111505     0.0107906
        0.227      0.769314      0.168662     -0.616205     0.0343754     -0.111892     0.0108134
        0.228      0.769348       0.16855     -0.616193     0.0344723     -0.112278     0.0108361
        0.229      0.769382      0.168437     -0.616182     0.0345688     -0.112663     0.0108587
         0.23      0.769416      0.168324      -0.61617     0.0346649     -0.113047     0.0108812
        0.231       0.76945       0.16821     -0.616159     0.0347607     -0.113431     0.0109035
        0.232      0.769484      0.168096     -0.616147     0.0348561     -0.113814     0.0109258
        0.233      0.769518      0.167982     -0.616136     0.0349512     -0.114197      0.010948
        0.234      0.769553      0.167867     -0.616124      0.035046     -0.114578     0.0109701
        0.235      0.769587      0.167752     -0.616113     0.0351403      -0.11496     0.0109921
        0.236      0.769622      0.167637     -0.616101     0.0352344      -0.11534     0.0110139
        0.237      0.769656      0.167521     -0.616089     0.0353281      -0.11572     0.0110357
        0.238      0.769691      0.167404     -0.616078     0.0354214     -0.116099     0.0110574
        0.239      0.769726      0.167288     -0.616066     0.0355144     -0.116477      0.011079
         0.24       0.76976      0.167171     -0.616054      0.035607     -0.116855     0.0111005
        0.241      0.769795      0.167053     -0.616043     0.0356993     -0.117232     0.0111219
        0.242       0.76983      0.166936     -0.616031     0.0357913     -0.117609     0.0111432
        0.243      0.769865      0.166817     -0.616019     0.0358829     -0.117984     0.0111645
        0.244        0.7699      0.166699     -0.616007     0.0359742     -0.118359     0.0111856
        0.245      0.769936       0.16658     -0.615995     0.0360651     -0.118734     0.0112066
        0.246      0.769971      0.166461     -0.615983     0.0361557     -0.119108     0.0112276
        0.247      0.770006      0.166341     -0.615971     0.0362459     -0.119481     0.0112485
        0.248      0.770042      0.166221     -0.615959     0.0363358     -0.119853     0.0112692
        0.249      0.770077      0.166101     -0.615947     0.0364254     -0.120225     0.0112899
         0.25      0.770113       0.16598     -0.615935     0.0365146     -0.120596     0.0113105
        0.251      0.770149      0.165859     -0.615923     0.0366035     -0.120967     0.0113311
        0.252      0.770185      0.165737     -0.615911      0.036692     -0.121336     0.0113515
        0.253      0.770221      0.165615     -0.615899     0.0367802     -0.121706     0.0113719
        0.254      0.770256      0.165493     -0.615887     0.0368681     -0.122074     0.0113922
        0.255      0.770293       0.16537     -0.615875     0.0369556     -0.122442     0.0114124
        0.256      0.770329      0.165247     -0.615863     0.0370428     -0.122809     0.0114325
        0.257      0.770365      0.165124     -0.615851     0.0371297     -0.123176     0.0114525
        0.258      0.770401         0.165     -0.615838     0.0372162     -0.123542     0.0114725
        0.259      0.770437      0.164876     -0.615826     0.0373024     -0.123907     0.0114924
         0.26      0.770474      0.164752     -0.615814     0.0373883     -0.124271     0.0115122
        0.261       0.77051      0.164627     -0.615802     0.0374738     -0.124635      0.011532
        0.262      0.770547      0.164502     -0.615789      0.037559     -0.124999     0.0115516
        0.263      0.770584      0.164376     -0.615777     0.0376439     -0.125361     0.0115712
        0.264       0.77062       0.16425     -0.615765     0.0377285     -0.125723     0.0115908
        0.265      0.770657      0.164124     -0.615752     0.0378127     -0.126085     0.0116102
        0.266      0.770694      0.163997      -0.61574     0.0378966     -0.126445     0.0116296
        0.267      0.770731       0.16387     -0.615727     0.0379801     -0.126805     0.0116489
        0.268      0.770768      0.163743     -0.615715     0.0380633     -0.127165     0.0116682
        0.269      0.770805      0.163615     -0.615702     0.0381463     -0.127524     0.0116874
         0.27      0.770842      0.163487      -0.61569     0.0382288     -0.127882     0.0117065
        0.271       0.77088      0.163358     -0.615677     0.0383111     -0.128239     0.0117255
        0.272      0.770917       0.16323     -0.615665      0.038393     -0.128596     0.0117445
        0.273      0.770954        0.1631     -0.615652     0.0384746     -0.128952     0.0117634
        0.274      0.770992      0.162971     -0.615639     0.0385559     -0.129308     0.0117823
        0.275       0.77103      0.162841     -0.615627     0.0386369     -0.129663     0.0118011
        0.276      0.771067      0.162711     -0.615614     0.0387175     -0.130017     0.0118198
        0.277      0.771105       0.16258     -0.615601     0.0387978     -0.130371     0.0118385
        0.278      0.771143      0.162449     -0.615589     0.0388778     -0.130724     0.0118571
        0.279       0.77118      0.162318     -0.615576     0.0389575     -0.131076     0.0118757
         0.28      0.771218      0.162186     -0.615563     0.0390369     -0.131428     0.0118941
        0.281      0.771256      0.162054      -0.61555     0.0391159     -0.131779     0.0119126
        0.282      0.771294      0.161922     -0.615537     0.0391947      -0.13213      0.011931
        0.283      0.771333      0.161789     -0.615524     0.0392731      -0.13248     0.0119493
        0.284      0.771371      0.161656     -0.615512     0.0393512     -0.132829     0.0119676
        0.285      0.771409      0.161523     -0.615499     0.0394289     -0.133178     0.0119858
        0.286      0.771447      0.161389     -0.615486     0.0395064     -0.133526     0.0120039
        0.287      0.771486      0.161255     -0.615473     0.0395836     -0.133873     0.0120221
        0.288      0.771524       0.16112      -0.61546     0.0396604      -0.13422     0.0120401
        0.289      0.771563      0.160985     -0.615447     0.0397369     -0.134566     0.0120581
         0.29      0.771601       0.16085     -0.615434     0.0398131     -0.134912     0.0120761
        0.291       0.77164      0.160715     -0.615421      0.039889     -0.135256      0.012094
        0.292      0.771679      0.160579     -0.615408     0.0399646     -0.135601     0.0121118
        0.293      0.771717      0.160443     -0.615394     0.0400399     -0.135944     0.0121297
        0.294      0.771756      0.160306     -0.615381     0.0401148     -0.136287     0.0121474
        0.295      0.771795      0.160169     -0.615368     0.0401895      -0.13663     0.0121651
        0.296      0.771834      0.160032     -0.615355     0.0402638     -0.136972     0.0121828
        0.297      0.771873      0.159894     -0.615342     0.0403379     -0.137313     0.0122004
        0.298      0.771912      0.159757     -0.615328     0.0404116     -0.137653      0.012218
        0.299      0.771952      0.159618     -0.615315      0.040485     -0.137993     0.0122355
          0.3      0.771991       0.15948     -0.615302     0.0405582     -0.138333      0.012253
        0.301       0.77203      0.159341     -0.615289      0.040631     -0.138672     0.0122705
        0.302       0.77207      0.159201     -0.615275     0.0407035      -0.13901     0.0122879
        0.303      0.772109      0.159062     -0.615262     0.0407757     -0.139347     0.0123053
        0.304      0.772148      0.158922     -0.615248     0.0408476     -0.139684     0.0123226
        0.305      0.772188      0.158782     -0.615235     0.0409192      -0.14002     0.0123399
        0.306      0.772228      0.158641     -0.615222     0.0409904     -0.140356     0.0123571
        0.307      0.772267        0.1585     -0.615208     0.0410614     -0.140691     0.0123743
        0.308      0.772307      0.158359     -0.615195     0.0411321     -0.141026     0.0123915
        0.309      0.772347      0.158217     -0.615181     0.0412025     -0.141359     0.0124087
         0.31      0.772387      0.158075     -0.615167     0.0412726     -0.141693     0.0124258
        0.311      0.772427      0.157933     -0.615154     0.0413424     -0.142025     0.0124428
        0.312      0.772467       0.15779      -0.61514     0.0414119     -0.142357     0.0124599
        0.313      0.772507      0.157647     -0.615127      0.041481     -0.142689     0.0124769
        0.314      0.772547      0.157504     -0.615113     0.0415499      -0.14302     0.0124938
        0.315      0.772587       0.15736     -0.615099     0.0416185      -0.14335     0.0125107
        0.316      0.772627      0.157216     -0.615086     0.0416868      -0.14368     0.0125276
        0.317      0.772667      0.157072     -0.615072     0.0417548     -0.144009     0.0125445
        0.318      0.772708      0.156927     -0.615058     0.0418225     -0.144337     0.0125613
        0.319      0.772748      0.156782     -0.615044     0.0418899     -0.144665     0.0125782
         0.32      0.772789      0.156637     -0.615031      0.041957     -0.144992     0.0125949
        0.321      0.772829      0.156491     -0.615017     0.0420238     -0.145319     0.0126117
        0.322       0.77287      0.156345     -0.615003     0.0420903     -0.145645     0.0126284
        0.323       0.77291      0.156199     -0.614989     0.0421566      -0.14597     0.0126451
        0.324      0.772951      0.156052     -0.614975     0.0422225     -0.146295     0.0126618
        0.325      0.772992      0.155905     -0.614961     0.0422881     -0.146619     0.0126784
        0.326      0.773032      0.155758     -0.614947     0.0423535     -0.146943      0.012695
        0.327      0.773073      0.155611     -0.614933     0.0424186     -0.147266     0.0127116
        0.328      0.773114      0.155463     -0.614919     0.0424833     -0.147589     0.0127282
        0.329      0.773155      0.155314     -0.614905     0.0425478     -0.147911     0.0127447
         0.33      0.773196      0.155166     -0.614891      0.042612     -0.148232     0.0127612
        0.331      0.773237      0.155017     -0.614877     0.0426759     -0.148553     0.0127777
        0.332      0.773278      0.154868     -0.614863     0.0427395     -0.148873     0.0127942
        0.333      0.773319      0.154718     -0.614849     0.0428028     -0.149192     0.0128106
        0.334      0.773361      0.154568     -0.614835     0.0428659     -0.149511      0.012827
        0.335      0.773402      0.154418     -0.614821     0.0429286      -0.14983     0.0128435
        0.336      0.773443      0.154268     -0.614806     0.0429911     -0.150148     0.0128598
        0.337      0.773485      0.154117     -0.614792     0.0430533     -0.150465     0.0128762
        0.338      0.773526      0.153966     -0.614778     0.0431152     -0.150781     0.0128926
        0.339      0.773567      0.153814     -0.614764     0.0431768     -0.151097     0.0129089
         0.34      0.773609      0.153663     -0.614749     0.0432381     -0.151413     0.0129252
        0.341      0.773651      0.153511     -0.614735     0.0432991     -0.151728     0.0129415
        0.342      0.773692      0.153358     -0.614721     0.0433599     -0.152042     0.0129578
        0.343      0.773734      0.153206     -0.614706     0.0434204     -0.152356      0.012974
        0.344      0.773776      0.153053     -0.614692     0.0434806     -0.152669     0.0129903
        0.345      0.773817      0.152899     -0.614678     0.0435405     -0.152982     0.0130065
        0.346      0.773859      0.152746     -0.614663     0.0436001     -0.153294     0.0130227
        0.347      0.773901      0.152592     -0.614649     0.0436595     -0.153605      0.013039
        0.348      0.773943      0.152437     -0.614634     0.0437185     -0.153916     0.0130551
        0.349      0.773985      0.152283      -0.61462     0.0437773     -0.154226     0.0130713
         0.35      0.774027      0.152128     -0.614605     0.0438358     -0.154536     0.0130875
        0.351      0.774069      0.151973     -0.614591     0.0438941     -0.154845     0.0131037
        0.352      0.774111      0.151817     -0.614576      0.043952     -0.155154     0.0131198
        0.353      0.774153      0.151661     -0.614561     0.0440097     -0.155462     0.0131359
        0.354      0.774195      0.151505     -0.614547     0.0440671     -0.155769     0.0131521
